"No.","Time","Source","Destination","Protocol","Length","Info"
"10305","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5245402 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10306","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5246802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10307","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5248202 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10308","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5249602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10309","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5251002 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10310","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5252402 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10311","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5253802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10312","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5255202 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10313","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5256602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10314","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5258002 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10315]"
"10315","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10316","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5260802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10317","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5262202 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10318","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5263602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10319","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5265002 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10320","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5266402 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10321","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5267802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10322","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5269202 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10323","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5270602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10324","22.449785","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5272002 Win=524032 Len=0"
"10325","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5272002 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10326","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5273402 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10327","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5274802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10328]"
"10328","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10329","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5277602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10330","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5279002 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10331","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5280402 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10332","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5281802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10333","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5283202 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10334","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1042","443  >  49851 [PSH, ACK] Seq=5284602 Ack=14150 Win=284672 Len=968 [TCP PDU reassembled in 10340]"
"10335","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5285570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10336","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5286970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10337","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5288370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10338","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5289770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10339","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5291170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10340]"
"10340","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10341","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5293970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10342","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5295370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10343","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5296770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10344","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5298170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10345","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5299570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10346","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5300970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10347","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5302370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10348","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5303770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10349","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5305170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10350","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5306570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10351","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5307970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10352]"
"10352","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10353","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5310770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10354","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5312170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10355","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5313570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10356","22.453090","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5314970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10357","22.453283","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5316370 Win=524032 Len=0"
"10358","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5316370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10359","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5317770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10360","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5319170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10361","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5320570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10362","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5321970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10363","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5323370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10364]"
"10364","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10365","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5326170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10366","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5327570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10367","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5328970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10368","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5330370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10369","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5331770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10370","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5333170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10371","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5334570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10372","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5335970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10373","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5337370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10374","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5338770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10375","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5340170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10376]"
"10376","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10377","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5342970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10378","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5344370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10379","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5345770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10380","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5347170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10381","22.453428","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5348570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10382","22.453526","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5349970 Win=524032 Len=0"
"10383","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5349970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10384","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5351370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10385","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5352770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10386","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5354170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10387","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5355570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10388","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5356970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10389]"
"10389","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data, Application Data, Application Data, Application Data"
"10390","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5359770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10391","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5361170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10392","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5362570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10393","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5363970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10394","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5365370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10395","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5366770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10396","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5368170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10397","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5369570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10398","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5370970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10399","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5372370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10400","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5373770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10401]"
"10401","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10402","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5376570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10403","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5377970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10404","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5379370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10405","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5380770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10406","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5382170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10407","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5383570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10408","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5384970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10409","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5386370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10410","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5387770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10411","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5389170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10412]"
"10412","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10413","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5391970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10414","22.456761","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5393370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10415","22.456911","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5394770 Win=524032 Len=0"
"10416","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5394770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10417","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5396170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10418","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5397570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10419","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5398970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10420","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5400370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10421","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5401770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10422","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5403170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10423","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5404570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
"10424","22.457031","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5405970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10425]"
